boot,minute,raw,pct
16,3062,1,2018,78.76
16,3063,1,2018,78.77
16,3064,1,2018,78.77
16,3065,1,2018,78.78
16,3066,1,2016,78.78
16,3067,1,2018,78.78
16,3068,1,2018,78.78
16,3069,1,2016,78.78
16,3070,1,2018,78.79
16,3071,1,2016,78.79
16,3072,1,2016,78.80
16,3073,1,2016,78.80
16,3074,1,2018,78.80
16,3075,1,2018,78.80
16,3076,1,2018,78.80
16,3077,1,2018,78.77
16,3078,1,2018,78.78
16,3079,1,2018,78.78
16,3080,1,2018,78.78
16,3081,1,2018,78.80
16,3082,1,2018,78.79
16,3083,1,2016,78.82
16,3084,1,2018,78.80
16,3085,1,2016,78.79
16,3086,1,2016,78.83
16,3087,1,2018,78.84
16,3088,1,2016,78.85
16,3089,1,2016,78.84
16,3090,1,2016,78.85
16,3091,1,2016,78.86
16,3092,1,2014,78.89
16,3093,1,2018,78.86
16,3094,1,2018,78.82
16,3095,1,2018,78.83
16,3096,1,2014,78.83
16,3097,1,2016,78.84
16,3098,1,2018,78.81
16,3099,1,2018,78.82
16,3100,1,2016,78.80
16,3101,1,2016,78.86
16,3102,1,2014,78.84
16,3103,1,2016,78.87
16,3104,1,2016,78.85
16,3105,1,2016,78.85
16,3106,1,2018,78.85
16,3107,1,2016,78.82
16,3108,1,2016,78.83
16,3109,1,2016,78.85
16,3110,1,2016,78.88
16,3111,1,2014,78.88
16,3112,1,2014,78.85
16,3113,1,2016,78.88
16,3114,1,2014,78.90
16,3115,1,2020,78.82
16,3116,1,2018,78.79
16,3117,1,2018,78.80
16,3118,1,2018,78.76
16,3119,1,2018,78.75
16,3120,1,2018,78.74
16,3121,1,2020,78.76
16,3122,1,2018,78.76
16,3123,1,2018,78.76
16,3124,1,2018,78.77
16,3125,1,2020,78.76
16,3126,1,2018,78.77
16,3127,1,2018,78.77
16,3128,1,2018,78.76
16,3129,1,2018,78.77
16,3130,1,2018,78.76
16,3131,1,2018,78.77
16,3132,1,2018,78.76
16,3133,1,2018,78.75
16,3134,1,2018,78.77
16,3135,1,2018,78.75
16,3136,1,2020,78.75
16,3137,1,2018,78.76
16,3138,1,2020,78.76
16,3139,1,2018,78.74
16,3140,1,2018,78.76
16,3141,1,2020,78.76
16,3142,1,2018,78.75
16,3143,1,2018,78.77
16,3144,1,2020,78.77
16,3145,1,2018,78.76
16,3146,1,2018,78.77
16,3147,1,2018,78.76
16,3148,1,2018,78.75
16,3149,1,2020,78.76
16,3150,1,2020,78.76
16,3151,1,2020,78.77
16,3152,1,2018,78.77
16,3153,1,2018,78.74
16,3154,1,2018,78.75
16,3155,1,2018,78.73
16,3156,1,2018,78.74
16,3157,1,2018,78.73
16,3158,1,2018,78.73
16,3159,1,2020,78.73
16,3160,1,2018,78.73
16,3161,1,2020,78.72
16,3162,1,2018,78.73
16,3163,1,2020,78.74
16,3164,1,2018,78.74
16,3165,1,2020,78.73
16,3166,1,2018,78.73
16,3167,1,2018,78.73
16,3168,1,2020,78.73
16,3169,1,2020,78.73
16,3170,1,2020,78.72
16,3171,1,2018,78.73
16,3172,1,2020,78.73
16,3173,1,2018,78.74
16,3174,1,2018,78.73
16,3175,1,2018,78.73
16,3176,1,2018,78.73
16,3177,1,2018,78.73
16,3178,1,2018,78.73
16,3179,1,2020,78.73
16,3180,1,2018,78.72
16,3181,1,2018,78.74
16,3182,1,2020,78.73
16,3183,1,2018,78.72
16,3184,1,2020,78.73
16,3185,1,2018,78.74
16,3186,1,2018,78.73
16,3187,1,2018,78.74
16,3188,1,2020,78.74
16,3189,1,2018,78.73
16,3190,1,2020,78.72
16,3191,1,2020,78.73
16,3192,1,2018,78.73
16,3193,1,2018,78.73
16,3194,1,2018,78.73
16,3195,1,2020,78.73
16,3196,1,2018,78.72
16,3197,1,2018,78.73
16,3198,1,2018,78.73
16,3199,1,2020,78.73
16,3200,1,2020,78.73
16,3201,1,2018,78.73
16,3202,1,2020,78.73
16,3203,1,2020,78.73
16,3204,1,2020,78.72
16,3205,1,2018,78.72
16,3206,1,2020,78.73
16,3207,1,2020,78.72
16,3208,1,2018,78.74
16,3209,1,2016,78.73
16,3210,1,2018,78.73
16,3211,1,2018,78.72
16,3212,1,2018,78.72
16,3213,1,2018,78.71
16,3214,1,2018,78.72
16,3215,1,2018,78.73
16,3216,1,2020,78.72
16,3217,1,2018,78.73
16,3218,1,2020,78.72
16,3219,1,2020,78.72
16,3220,1,2020,78.72
16,3221,1,2018,78.73
16,3222,1,2018,78.73
16,3223,1,2020,78.72
16,3224,1,2020,78.73
16,3225,1,2020,78.73
16,3226,1,2020,78.72
16,3227,1,2020,78.72
16,3228,1,2020,78.72
16,3229,1,2020,78.72
16,3230,1,2020,78.73
16,3231,1,2020,78.73
16,3232,1,2020,78.72
16,3233,1,2018,78.74
16,3234,1,2018,78.73
16,3235,1,2018,78.73
16,3236,1,2018,78.73
16,3237,1,2018,78.73
16,3238,1,2020,78.73
16,3239,1,2020,78.72
16,3240,1,2018,78.72
16,3241,1,2020,78.72
16,3242,1,2020,78.73
16,3243,1,2020,78.72
16,3244,1,2018,78.72
16,3245,1,2020,78.72
16,3246,1,2020,78.72
16,3247,1,2018,78.72
16,3248,1,2018,78.73
16,3249,1,2020,78.72
16,3250,1,2016,78.73
16,3251,1,2020,78.71
16,3252,1,2020,78.71
16,3253,1,2020,78.73
16,3254,1,2020,78.71
16,3255,1,2018,78.72
16,3256,1,2020,78.72
16,3257,1,2020,78.72
16,3258,1,2016,78.73
16,3259,1,2018,78.71
16,3260,1,2018,78.73
16,3261,1,2018,78.73
16,3262,1,2018,78.72
16,3263,1,2018,78.72
16,3264,1,2020,78.73
16,3265,1,2020,78.72
16,3266,1,2018,78.73
16,3267,1,2018,78.73
16,3268,1,2020,78.73
16,3269,1,2018,78.71
16,3270,1,2020,78.72
16,3271,1,2016,78.72
16,3272,1,2020,78.72
16,3273,1,2018,78.71
16,3274,1,2018,78.71
16,3275,1,2018,78.73
16,3276,1,2018,78.71
16,3277,1,2018,78.71
16,3278,1,2020,78.72
16,3279,1,2018,78.72
16,3280,1,2020,78.70
16,3281,1,2018,78.71
16,3282,1,2020,78.71
16,3283,1,2018,78.73
16,3284,1,2020,78.72
16,3285,1,2018,78.70
16,3286,1,2018,78.71
16,3287,1,2018,78.71
16,3288,1,2018,78.70
16,3289,1,2020,78.71
16,3290,1,2020,78.71
16,3291,1,2020,78.70
16,3292,1,2018,78.70
16,3293,1,2020,78.71
16,3294,1,2020,78.72
16,3295,1,2018,78.71
16,3296,1,2020,78.72
16,3297,1,2020,78.70
16,3298,1,2020,78.72
16,3299,1,2020,78.72
16,3300,1,2020,78.72
16,3301,1,2020,78.70
16,3302,1,2020,78.70
16,3303,1,2020,78.71
16,3304,1,2020,78.71
16,3305,1,2020,78.70
16,3306,1,2018,78.71
16,3307,1,2020,78.70
16,3308,1,2018,78.71
16,3309,1,2018,78.70
16,3310,1,2018,78.70
16,3311,1,2018,78.71
16,3312,1,2020,78.71
16,3313,1,2020,78.69
16,3314,1,2020,78.70
16,3315,1,2018,78.70
16,3316,1,2020,78.69
16,3317,1,2020,78.70
16,3318,1,2020,78.71
16,3319,1,2020,78.70
16,3320,1,2018,78.70
16,3321,1,2018,78.70
16,3322,1,2018,78.71
16,3323,1,2020,78.69
16,3324,1,2020,78.71
16,3325,1,2018,78.72
16,3326,1,2020,78.72
16,3327,1,2018,78.70
16,3328,1,2020,78.71
16,3329,1,2018,78.71
16,3330,1,2018,78.72
16,3331,1,2020,78.70
16,3332,1,2020,78.70
16,3333,1,2018,78.71
16,3334,1,2020,78.69
16,3335,1,2020,78.70
16,3336,1,2020,78.69
16,3337,1,2018,78.70
16,3338,1,2018,78.71
16,3339,1,2018,78.70
16,3340,1,2018,78.71
16,3341,1,2020,78.72
16,3342,1,2018,78.71
16,3343,1,2020,78.69
16,3344,1,2018,78.71
16,3345,1,2020,78.72
16,3346,1,2018,78.71
16,3347,1,2018,78.72
16,3348,1,2018,78.72
16,3349,1,2020,78.72
16,3350,1,2020,78.71
16,3351,1,2022,78.71
16,3352,1,2020,78.72
16,3353,1,2018,78.73
16,3354,1,2018,78.73
16,3355,1,2020,78.72
16,3356,1,2020,78.71
16,3357,1,2018,78.73
16,3358,1,2020,78.73
16,3359,1,2018,78.73
16,3360,1,2018,78.71
16,3361,1,2018,78.73
16,3362,1,2018,78.73
16,3363,1,2020,78.72
16,3364,1,2018,78.72
16,3365,1,2020,78.74
16,3366,1,2018,78.73
16,3367,1,2020,78.74
16,3368,1,2018,78.74
16,3369,1,2018,78.75
16,3370,1,2018,78.78
16,3371,1,2018,78.78
16,3372,1,2018,78.80
16,3373,1,2016,78.82
16,3374,1,2016,78.83
16,3375,1,2016,78.84
16,3376,1,2016,78.84
16,3377,1,2018,78.82
16,3378,1,2018,78.81
16,3379,1,2016,78.81
16,3380,1,2018,78.80
16,3381,1,2016,78.80
16,3382,1,2018,78.77
16,3383,1,2016,78.78
16,3384,1,2018,78.79
16,3385,1,2016,78.82
16,3386,1,2018,78.82
16,3387,1,2016,78.80
16,3388,1,2016,78.81
16,3389,1,2018,78.82
16,3390,1,2016,78.84
16,3391,1,2018,78.84
16,3392,1,2018,78.83
16,3393,1,2018,78.79
16,3394,1,2018,78.75
16,3395,1,2018,78.75
16,3396,1,2018,78.77
16,3397,1,2016,78.77
16,3398,1,2018,78.78
16,3399,1,2018,78.80
16,3400,1,2016,78.81
16,3401,1,2016,78.82
16,3402,1,2016,78.85
16,3403,1,2016,78.85
16,3404,1,2016,78.89
16,3405,1,2014,78.91
16,3406,1,2016,78.89
16,3407,1,2016,78.93
16,3408,1,2014,78.96
16,3409,1,2014,78.93
16,3410,1,2014,78.91
16,3411,1,2016,78.89
16,3412,1,2018,78.89
16,3413,1,2016,78.91
16,3414,1,2016,78.94
16,3415,1,2012,78.97
16,3416,1,2012,79.02
16,3417,1,2014,78.99
16,3418,1,2016,78.91
16,3419,1,2016,78.87
16,3420,1,2016,78.87
16,3421,1,2018,78.83
16,3422,1,2018,78.83
16,3423,1,2018,78.84
16,3424,1,2016,78.83
16,3425,1,2016,78.85
16,3426,1,2016,78.85
16,3427,1,2016,78.85
16,3428,1,2016,78.81
16,3429,1,2018,78.81
16,3430,1,2016,78.84
16,3431,1,2016,78.87
16,3432,1,2016,78.88
16,3433,1,2014,78.92
16,3434,1,2014,78.98
16,3435,1,2012,78.99
16,3436,1,2012,79.04
16,3437,1,2012,79.08
16,3438,1,2012,79.11
16,3439,1,2012,79.09
16,3440,1,2012,79.05
16,3441,1,2016,78.96
16,3442,1,2014,78.90
16,3443,1,2014,78.91
16,3444,1,2018,78.90
16,3445,1,2016,78.88
16,3446,1,2016,78.88
16,3447,1,2016,78.88
16,3448,1,2014,78.86
16,3449,1,2018,78.85
16,3450,1,2018,78.83
16,3451,1,2016,78.82
16,3452,1,2018,78.82
16,3453,1,2018,78.83
16,3454,1,2016,78.84
16,3455,1,2018,78.82
16,3456,1,2020,78.77
16,3457,1,2018,78.78
16,3458,1,2018,78.80
16,3459,1,2014,78.82
16,3460,1,2016,78.87
16,3461,1,2014,78.89
16,3462,1,2016,78.88
16,3463,1,2016,78.92
16,3464,1,2012,78.94
16,3465,1,2014,78.98
16,3466,1,2016,78.90
16,3467,1,2016,78.87
16,3468,1,2016,78.83
16,3469,1,2018,78.81
16,3470,1,2016,78.83
16,3471,1,2014,78.87
16,3472,1,2016,78.91
16,3473,1,2016,78.92
16,3474,1,2016,78.85
16,3475,1,2016,78.84
16,3476,1,2016,78.87
16,3477,1,2018,78.80
16,3478,1,2016,78.80
16,3479,1,2016,78.84
16,3480,1,2016,78.85
16,3481,1,2016,78.86
16,3482,1,2014,78.89
16,3483,1,2020,78.82
16,3484,1,2020,78.68
16,3485,1,2018,78.67
16,3486,1,2020,78.71
16,3487,1,2018,78.74
16,3488,1,2018,78.77
16,3489,1,2016,78.79
16,3490,1,2016,78.82
16,3491,1,2018,78.82
16,3492,1,2016,78.83
16,3493,1,2016,78.80
16,3494,1,2018,78.79
16,3495,1,2018,78.76
16,3496,1,2018,78.71
16,3497,1,2018,78.75
16,3498,1,2018,78.74
16,3499,1,2018,78.76
16,3500,1,2018,78.78
16,3501,1,2018,78.82
16,3502,1,2016,78.87
16,3503,1,2014,78.89
16,3504,1,2016,78.90
16,3505,1,2016,78.90
16,3506,1,2014,78.92
16,3507,1,2016,78.92
16,3508,1,2016,78.90
16,3509,1,2016,78.90
16,3510,1,2016,78.88
16,3511,1,2016,78.87
16,3512,1,2016,78.88
16,3513,1,2014,78.89
16,3514,1,2014,78.89
16,3515,1,2016,78.89
16,3516,1,2016,78.89
16,3517,1,2016,78.88
16,3518,1,2016,78.86
16,3519,1,2016,78.86
16,3520,1,2016,78.84
16,3521,1,2014,78.84
16,3522,1,2016,78.87
16,3523,1,2016,78.86
16,3524,1,2014,78.88
16,3525,1,2014,78.89
16,3526,1,2016,78.89
16,3527,1,2014,78.90
16,3528,1,2014,78.91
16,3529,1,2014,78.92
16,3530,1,2014,78.89
16,3531,1,2018,78.86
16,3532,1,2016,78.87
16,3533,1,2016,78.89
16,3534,1,2014,78.93
16,3535,1,2014,78.97
16,3536,1,2014,78.96
16,3537,1,2014,78.92
16,3538,1,2014,78.89
16,3539,1,2016,78.85
16,3540,1,2014,78.86
16,3541,1,2016,78.89
16,3542,1,2016,78.92
16,3543,1,2014,78.91
16,3544,1,2016,78.93
16,3545,1,2016,78.93
16,3546,1,2016,78.93
16,3547,1,2014,78.93
16,3548,1,2014,78.97
16,3549,1,2010,79.07
16,3550,1,2010,79.14
16,3551,1,2008,79.20
16,3552,1,2010,79.20
16,3553,1,2008,79.20
16,3554,1,2010,79.16
16,3555,1,2010,79.13
16,3556,1,2012,79.10
16,3557,1,2012,79.06
16,3558,1,2012,79.04
16,3559,1,2012,79.04
16,3560,1,2012,79.04
16,3561,1,2012,79.02
16,3562,1,2012,79.02
16,3563,1,2014,79.00
16,3564,1,2012,79.01
16,3565,1,2012,79.02
16,3566,1,2014,79.01
16,3567,1,2014,79.01
16,3568,1,2012,79.04
16,3569,1,2012,79.06
16,3570,1,2012,79.04
16,3571,1,2012,79.04
16,3572,1,2012,79.04
16,3573,1,2012,79.02
16,3574,1,2012,78.99
16,3575,1,2014,78.98
16,3576,1,2012,78.97
16,3577,1,2014,78.96
16,3578,1,2014,78.95
16,3579,1,2014,78.96
16,3580,1,2014,78.94
16,3581,1,2014,78.94
16,3582,1,2016,78.92
16,3583,1,2016,78.91
16,3584,1,2016,78.91
16,3585,1,2014,78.89
16,3586,1,2016,78.90
16,3587,1,2016,78.91
16,3588,1,2014,78.92
16,3589,1,2016,78.90
16,3590,1,2018,78.86
16,3591,1,2018,78.85
16,3592,1,2016,78.84
16,3593,1,2016,78.84
16,3594,1,2018,78.84
16,3595,1,2016,78.84
16,3596,1,2016,78.88
16,3597,1,2018,78.85
16,3598,1,2016,78.81
16,3599,1,2020,78.80
16,3600,1,2016,78.79
16,3601,1,2018,78.80
16,3602,1,2018,78.80
16,3603,1,2016,78.83
16,3604,1,2016,78.85
16,3605,1,2018,78.84
16,3606,1,2016,78.82
16,3607,1,2020,78.79
16,3608,1,2016,78.80
16,3609,1,2014,78.84
16,3610,1,2014,78.82
16,3611,1,2016,78.86
16,3612,1,2016,78.87
16,3613,1,2016,78.86
16,3614,1,2016,78.85
16,3615,1,2018,78.86
16,3616,1,2014,78.89
16,3617,1,2018,78.83
16,3618,1,2016,78.81
16,3619,1,2016,78.86
16,3620,1,2016,78.87
16,3621,1,2018,78.82
16,3622,1,2018,78.75
16,3623,1,2018,78.74
16,3624,1,2018,78.74
16,3625,1,2020,78.74
16,3626,1,2020,78.71
16,3627,1,2020,78.72
16,3628,1,2016,78.71
16,3629,1,2018,78.71
16,3630,1,2040,75.46
16,3631,1,2040,77.71
16,3632,1,2040,77.67
16,3633,1,2038,77.69
16,3634,1,2042,77.70
16,3635,1,2040,77.72
16,3636,1,2040,77.71
16,3637,1,2042,77.76
16,3638,1,2040,77.75
16,3639,1,2040,77.72
16,3640,1,2040,77.73
16,3641,1,2038,77.74
16,3642,1,2042,77.73
16,3643,1,2038,77.72
16,3644,1,2042,77.67
16,3645,1,2042,77.68
16,3646,1,2040,77.68
16,3647,1,2042,77.67
16,3648,1,2040,77.68
16,3649,1,2040,77.70
16,3650,1,2040,77.71
16,3651,1,2040,77.70
16,3652,1,2038,77.72
16,3653,1,2040,77.70
16,3654,1,2040,77.71
16,3655,1,2040,77.71
16,3656,1,2040,77.70
16,3657,1,2040,77.70
16,3658,1,2030,77.83
16,3659,1,2032,78.14
16,3660,1,2032,78.09
16,3661,1,2032,78.07
16,3662,1,2032,78.04
16,3663,1,2034,78.06
16,3664,1,2030,78.09
16,3665,1,2030,78.11
16,3666,1,2030,78.13
16,3667,1,2028,78.19
16,3668,1,2028,78.22
16,3669,1,2030,78.23
16,3670,1,2030,78.21
16,3671,1,2030,78.18
16,3672,1,2030,78.17
16,3673,1,2034,78.15
16,3674,1,2032,78.16
16,3675,1,2032,78.12
16,3676,1,2032,78.12
16,3677,1,2032,78.13
16,3678,1,2030,78.17
16,3679,1,2026,78.22
16,3680,1,2028,78.27
16,3681,1,2030,78.23
16,3682,1,2032,78.14
16,3683,1,2032,78.11
16,3684,1,2036,78.07
16,3685,1,2036,78.03
16,3686,1,2034,78.01
16,3687,1,2034,78.03
16,3688,1,2032,78.05
16,3689,1,2032,78.07
16,3690,1,2030,78.11
16,3691,1,2030,78.10
16,3692,1,2034,78.11
16,3693,1,2034,78.06
16,3694,1,2034,78.04
16,3695,1,2034,78.00
16,3696,1,2032,77.97
16,3697,1,2036,77.97
16,3698,1,2032,78.01
16,3699,1,2032,78.05
16,3700,1,2032,78.10
16,3701,1,2030,78.14
16,3702,1,2028,78.19
16,3703,1,2030,78.21
16,3704,1,2028,78.18
16,3705,1,2028,78.19
16,3706,1,2026,78.20
16,3707,1,2032,78.21
16,3708,1,2032,78.20
16,3709,1,2030,78.21
16,3710,1,2030,78.20
16,3711,1,2030,78.18
16,3712,1,2028,78.21
16,3713,1,2030,78.24
16,3714,1,2032,78.21
16,3715,1,2030,78.19
16,3716,1,2030,78.17
16,3717,1,2032,78.11
16,3718,1,2034,78.09
16,3719,1,2032,78.07
16,3720,1,2034,78.04
16,3721,1,2034,78.03
16,3722,1,2032,78.02
16,3723,1,2034,78.02
16,3724,1,2034,78.01
16,3725,1,2032,78.00
16,3726,1,2034,77.99
16,3727,1,2036,78.00
16,3728,1,2034,77.99
16,3729,1,2034,78.00
16,3730,1,2032,77.99
16,3731,1,2034,77.99
16,3732,1,2036,78.00
16,3733,1,2032,78.05
16,3734,1,2032,78.05
16,3735,1,2034,78.02
16,3736,1,2034,78.03
16,3737,1,2030,78.07
16,3738,1,2030,78.11
16,3739,1,2028,78.14
16,3740,1,2030,78.18
16,3741,1,2030,78.20
16,3742,1,2030,78.23
16,3743,1,2030,78.25
16,3744,1,2032,78.24
16,3745,1,2028,78.22
16,3746,1,2030,78.21
16,3747,1,2030,78.21
16,3748,1,2032,78.18
16,3749,1,2030,78.17
16,3750,1,2030,78.17
16,3751,1,2032,78.15
16,3752,1,2032,78.13
16,3753,1,2030,78.12
16,3754,1,2032,78.10
16,3755,1,2034,78.09
16,3756,1,2036,78.04
16,3757,1,2034,78.02
16,3758,1,2030,78.09
16,3759,1,2034,78.10
16,3760,1,2034,78.05
16,3761,1,2032,78.06
16,3762,1,2032,78.07
16,3763,1,2032,78.09
16,3764,1,2042,77.91
16,3765,1,2040,77.72
16,3766,1,2040,77.73
16,3767,1,2040,77.74
16,3768,1,2038,77.74
16,3769,1,2042,77.74
16,3770,1,2040,77.75
16,3771,1,2042,77.74
16,3772,1,2040,77.73
16,3773,1,2040,77.77
16,3774,1,2036,77.78
16,3775,1,2038,77.79
16,3776,1,2038,77.79
16,3777,1,2040,77.78
16,3778,1,2040,77.78
16,3779,1,2038,77.78
16,3780,1,2038,77.79
16,3781,1,2040,77.80
16,3782,1,2040,77.79
16,3783,1,2040,77.78
16,3784,1,2040,77.78
16,3785,1,2040,77.78
16,3786,1,2038,77.76
16,3787,1,2040,77.74
16,3788,1,2038,77.76
16,3789,1,2040,77.75
16,3790,1,2040,77.75
16,3791,1,2040,77.73
16,3792,1,2038,77.76
16,3793,1,2038,77.75
16,3794,1,2038,77.79
16,3795,1,2040,77.81
16,3796,1,2040,77.81
16,3797,1,2040,77.81
16,3798,1,2038,77.82
16,3799,1,2040,77.80
16,3800,1,2038,77.79
16,3801,1,2038,77.78
16,3802,1,2040,77.78
16,3803,1,2040,77.79
16,3804,1,2038,77.79
16,3805,1,2038,77.80
16,3806,1,2040,77.79
16,3807,1,2040,77.80
16,3808,1,2040,77.81
16,3809,1,2038,77.81
16,3810,1,2038,77.82
16,3811,1,2038,77.81
16,3812,1,2040,77.77
16,3813,1,2040,77.74
16,3814,1,2038,77.76
16,3815,1,2038,77.78
16,3816,1,2038,77.77
16,3817,1,2040,77.76
16,3818,1,2038,77.76
16,3819,1,2040,77.73
16,3820,1,2040,77.75
16,3821,1,2042,77.74
16,3822,1,2040,77.75
16,3823,1,2038,77.76
16,3824,1,2038,77.77
16,3825,1,2038,77.76
16,3826,1,2042,77.75
16,3827,1,2040,77.74
16,3828,1,2040,77.72
16,3829,1,2042,77.73
16,3830,1,2040,77.73
16,3831,1,2040,77.75
16,3832,1,2040,77.75
16,3833,1,2042,77.73
16,3834,1,2040,77.72
16,3835,1,2040,77.73
16,3836,1,2040,77.73
16,3837,1,2038,77.75
16,3838,1,2038,77.74
16,3839,1,2040,77.76
16,3840,1,2038,77.78
16,3841,1,2038,77.79
16,3842,1,2038,77.78
16,3843,1,2038,77.76
16,3844,1,2038,77.79
16,3845,1,2040,77.80
16,3846,1,2038,77.81
16,3847,1,2038,77.80
16,3848,1,2038,77.80
16,3849,1,2040,77.80
16,3850,1,2038,77.80
16,3851,1,2038,77.80
16,3852,1,2040,77.79
16,3853,1,2040,77.80
16,3854,1,2040,77.79
16,3855,1,2040,77.77
16,3856,1,2040,77.77
16,3857,1,2036,77.76
16,3858,1,2040,77.79
16,3859,1,2040,77.76
16,3860,1,2040,77.79
16,3861,1,2042,77.76
16,3862,1,2036,77.76
16,3863,1,2040,77.75
16,3864,1,2040,77.75
16,3865,1,2040,77.75
16,3866,1,2038,77.75
16,3867,1,2040,77.77
16,3868,1,2038,77.77
16,3869,1,2040,77.76
16,3870,1,2040,77.76
16,3871,1,2038,77.77
16,3872,1,2038,77.77
16,3873,1,2038,77.80
16,3874,1,2040,77.81
16,3875,1,2038,77.77
16,3876,1,2040,77.77
16,3877,1,2038,77.80
16,3878,1,2038,77.79
16,3879,1,2038,77.79
16,3880,1,2040,77.76
16,3881,1,2038,77.75
16,3882,1,2038,77.78
16,3883,1,2038,77.79
16,3884,1,2038,77.81
16,3885,1,2038,77.81
16,3886,1,2038,77.83
16,3887,1,2040,77.79
16,3888,1,2040,77.79
16,3889,1,2038,77.78
16,3890,1,2032,77.95
16,3891,1,2034,78.06
16,3892,1,2034,78.06
16,3893,1,2034,78.05
16,3894,1,2032,78.05
16,3895,1,2034,78.03
16,3896,1,2034,78.03
16,3897,1,2030,78.02
16,3898,1,2034,78.02
16,3899,1,2032,78.06
16,3900,1,2032,78.07
16,3901,1,2030,78.14
16,3902,1,2030,78.19
16,3903,1,2030,78.23
16,3904,1,2030,78.25
16,3905,1,2028,78.30
16,3906,1,2030,78.25
16,3907,1,2032,78.20
16,3908,1,2032,78.14
16,3909,1,2030,78.11
16,3910,1,2036,78.04
16,3911,1,2034,77.99
16,3912,1,2036,77.96
16,3913,1,2036,77.96
16,3914,1,2036,78.00
16,3915,1,2034,78.03
16,3916,1,2032,78.05
16,3917,1,2032,78.08
16,3918,1,2032,78.11
16,3919,1,2030,78.11
16,3920,1,2030,78.12
16,3921,1,2030,78.13
16,3922,1,2032,78.13
16,3923,1,2032,78.10
16,3924,1,2030,78.12
16,3925,1,2030,78.16
16,3926,1,2034,78.10
16,3927,1,2032,78.12
16,3928,1,2032,78.09
16,3929,1,2034,78.03
16,3930,1,2036,77.95
16,3931,1,2036,77.93
16,3932,1,2034,77.92
16,3933,1,2034,77.93
16,3934,1,2034,77.94
16,3935,1,2032,77.96
16,3936,1,2034,77.95
16,3937,1,2036,77.97
16,3938,1,2034,77.95
16,3939,1,2034,77.96
16,3940,1,2036,77.95
16,3941,1,2036,77.95
16,3942,1,2036,77.96
16,3943,1,2034,77.95
16,3944,1,2036,77.95
16,3945,1,2036,77.95
16,3946,1,2036,77.96
16,3947,1,2032,77.98
16,3948,1,2034,78.02
16,3949,1,2040,78.01
16,3950,1,2040,77.75
16,3951,1,2040,77.77
16,3952,1,2038,77.76
16,3953,1,2040,77.75
16,3954,1,2038,77.76
16,3955,1,2040,77.75
16,3956,1,2038,77.76
16,3957,1,2040,77.76
16,3958,1,2040,77.75
16,3959,1,2040,77.73
16,3960,1,2038,77.73
16,3961,1,2040,77.75
16,3962,1,2040,77.73
16,3963,1,2042,77.72
16,3964,1,2042,77.68
16,3965,1,2040,77.69
16,3966,1,2040,77.69
16,3967,1,2042,77.67
16,3968,1,2040,77.67
16,3969,1,2042,77.67
16,3970,1,2042,77.66
16,3971,1,2040,77.68
16,3972,1,2042,77.66
16,3973,1,2042,77.66
16,3974,1,2042,77.64
16,3975,1,2042,77.66
16,3976,1,2042,77.65
16,3977,1,2042,77.66
16,3978,1,2040,77.67
16,3979,1,2042,77.68
16,3980,1,2040,77.66
16,3981,1,2042,77.66
16,3982,1,2040,77.65
16,3983,1,2042,77.67
16,3984,1,2040,77.66
16,3985,1,2040,77.67
16,3986,1,2042,77.68
16,3987,1,2040,77.67
16,3988,1,2040,77.67
16,3989,1,2042,77.68
16,3990,1,2040,77.68
16,3991,1,2040,77.71
16,3992,1,2040,77.72
16,3993,1,2040,77.74
16,3994,1,2040,77.74
16,3995,1,2038,77.76
16,3996,1,2038,77.77
16,3997,1,2040,77.76
16,3998,1,2038,77.76
16,3999,1,2038,77.75
16,4000,1,2038,77.76
16,4001,1,2038,77.76
16,4002,1,2040,77.73
16,4003,1,2036,77.73
16,4004,1,2042,77.73
16,4005,1,2040,77.73
16,4006,1,2040,77.71
16,4007,1,2040,77.72
16,4008,1,2040,77.71
16,4009,1,2038,77.72
16,4010,1,2040,77.69
16,4011,1,2040,77.70
16,4012,1,2040,77.70
16,4013,1,2040,77.71
16,4014,1,2040,77.71
16,4015,1,2038,77.73
16,4016,1,2040,77.72
16,4017,1,2040,77.72
16,4018,1,2040,77.73
16,4019,1,2038,77.73
16,4020,1,2040,77.71
16,4021,1,2042,77.68
16,4022,1,2038,77.68
16,4023,1,2042,77.67
16,4024,1,2042,77.65
16,4025,1,2040,77.67
16,4026,1,2042,77.69
16,4027,1,2040,77.69
16,4028,1,2042,77.68
16,4029,1,2042,77.67
16,4030,1,2040,77.68
16,4031,1,2044,77.66
16,4032,1,2040,77.67
16,4033,1,2040,77.67
16,4034,1,2042,77.70
16,4035,1,2042,77.69
16,4036,1,2040,77.73
16,4037,1,2040,77.73
16,4038,1,2040,77.74
16,4039,1,2038,77.72
16,4040,1,2040,77.73
16,4041,1,2040,77.72
16,4042,1,2038,77.72
16,4043,1,2042,77.74
16,4044,1,2038,77.72
16,4045,1,2040,77.72
16,4046,1,2040,77.73
16,4047,1,2040,77.72
16,4048,1,2038,77.72
16,4049,1,2040,77.70
16,4050,1,2040,77.70
16,4051,1,2042,77.70
16,4052,1,2038,77.71
16,4053,1,2040,77.70
16,4054,1,2040,77.70
16,4055,1,2040,77.73
16,4056,1,2040,77.72
16,4057,1,2040,77.70
16,4058,1,2040,77.70
16,4059,1,2042,77.67
16,4060,1,2042,77.66
